Cooling Unit Error: Check connection cable
N/A
Cabinet
Signals from Cooling Unit
Alarm Activated:
No
Door Sensor:
CLOSED
Water Sensor:
OK
Smoke Sensor:
OK
Events Log
Log Entries: 1429
Refresh Log
Timestamp	Reporter	Target	Type	Event
2025-02-11 11:13:59	RCU	RCU	State	MODBUS has CONNECTED
2025-02-11 11:13:51	Controller	Controller	State	Controller start up!
2025-02-11 11:05:20	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-11 09:56:31	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-11 09:03:38	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-11 08:22:28	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-11 07:38:41	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-11 07:18:00	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-11 06:33:39	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-10 18:25:11	Display	Controller	Auth	User admin logged out AUTOMATICALLY!
2025-02-10 17:54:07	Display	RCU	State	Request to modify Supply Air Target
2025-02-10 17:44:25	RCU	RCU	State	MODBUS has CONNECTED
2025-02-10 17:43:56	RCU	RCU	State	MODBUS has DISCONNECTED
2025-02-10 17:42:57	RCU	Cabinet	Alarm	Door Open Alarm
2025-02-10 17:38:23	RCU	RCU	State	Machine status set to ON
2025-02-10 17:38:21	Display	RCU	State	Request to set Machine State to ON
2025-02-10 17:35:01	RCU	Cabinet	Alarm	Door Open Alarm
2025-02-10 17:34:44	RCU	RCU	State	Machine status set to OFF
2025-02-10 17:34:43	Display	RCU	State	Request to set Machine State to OFF
2025-02-10 17:28:47	Display	Controller	Config	Modified ( general settings )
2025-02-10 17:28:26	Display	Controller	Config	Modified ( general settings )
2025-02-10 17:27:12	Display	RCU	State	Request to modify Supply Air Target
2025-02-10 17:26:54	Display	RCU	State	Request to set Control Mode to SUPPLY
2025-02-10 17:26:39	Display	RCU	State	Request to set Control Mode to RETURN
2025-02-10 17:26:32	Display	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-10 17:21:03	RCU	Cabinet	Alarm	Door Open Alarm
2025-02-10 17:19:58	RCU	RCU	State	MODBUS has CONNECTED
2025-02-10 17:14:08	RCU	RCU	State	MODBUS has DISCONNECTED
2025-02-10 17:07:25	RCU	Cabinet	Alarm	Door Open Alarm
2025-02-10 17:06:14	RCU	RCU	Alarm	Inverter Compressor Fault
2025-02-10 17:02:56	RCU	RCU	State	MODBUS has CONNECTED
2025-02-10 17:02:35	RCU	RCU	State	MODBUS has DISCONNECTED
2025-02-10 17:01:32	RCU	Cabinet	Alarm	Door Open Alarm
2025-02-10 16:58:13	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-10 15:58:10	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-10 14:37:04	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-10 13:18:45	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-10 12:49:00	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-10 12:33:25	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-10 11:07:46	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-10 10:44:29	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-10 10:29:23	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-10 10:12:32	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-10 10:06:01	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-10 09:15:47	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-10 08:16:08	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-10 07:32:10	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-10 06:33:04	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-07 17:41:56	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-07 17:09:56	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-07 16:19:43	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-07 15:59:14	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-07 15:36:23	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-07 14:54:18	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-07 14:28:26	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-07 13:46:00	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-07 12:15:32	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-07 11:39:13	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-07 11:22:04	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-07 11:10:49	RCU	RCU	Alarm	Inverter Compressor Fault
2025-02-07 11:07:29	API	RCU	Config	Modified ( rcu self-checking-function )
2025-02-07 11:07:08	RCU	RCU	State	Machine status set to ON
2025-02-07 11:07:06	API	RCU	Config	Modified ( rcu remote on/off )
2025-02-07 11:06:43	API	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-07 11:05:20	RCU	RCU	State	MODBUS has CONNECTED
2025-02-07 11:05:10	Controller	Controller	State	Controller start up!
2025-02-07 10:59:37	RCU	RCU	State	Machine status set to OFF
2025-02-07 10:59:36	Website	RCU	Config	Modified ( rcu remote on/off )
2025-02-07 10:59:27	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-07 10:20:49	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-07 10:02:34	API	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-07 09:46:00	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-07 08:56:09	RCU	RCU	Alarm	Inverter Compressor Fault
2025-02-07 08:52:49	API	RCU	Config	Modified ( rcu self-checking-function )
2025-02-07 08:52:25	RCU	RCU	State	Machine status set to ON
2025-02-07 08:52:24	API	RCU	Config	Modified ( rcu remote on/off )
2025-02-07 08:52:24	API	RCU	Config	Modified ( supply-air-target )
2025-02-07 08:51:40	API	RCU	Config	Modified ( rcu self-checking-function )
2025-02-07 08:51:22	API	RCU	Config	Modified ( rcu alarm-reset )
2025-02-07 08:50:29	API	RCU	Config	Modified ( rcu self-checking-function )
2025-02-07 08:49:50	API	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-07 08:48:05	RCU	RCU	State	Machine status set to OFF
2025-02-07 08:48:04	Website	RCU	Config	Modified ( rcu remote on/off )
2025-02-07 08:47:54	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-07 08:29:03	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-07 07:31:31	RCU	RCU	Alarm	Inverter Compressor Fault
2025-02-07 07:25:52	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-07 07:22:52	RCU	RCU	Alarm	Inverter Compressor Fault
2025-02-07 07:14:12	RCU	RCU	Alarm	Inverter Compressor Fault
2025-02-07 07:10:52	Website	RCU	Config	Modified ( rcu self-checking-function )
2025-02-07 07:10:09	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-06 15:08:43	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-06 14:40:02	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-06 14:24:40	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-06 13:46:23	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-06 13:29:58	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-06 12:55:09	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-06 11:50:56	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-06 10:50:45	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-06 10:10:25	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-06 09:43:08	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-06 09:17:49	RCU	RCU	Alarm	Inverter Compressor Fault
2025-02-06 09:09:09	RCU	RCU	Alarm	Inverter Compressor Fault
2025-02-06 09:00:28	RCU	RCU	Alarm	Inverter Compressor Fault
2025-02-06 08:57:09	RCU	RCU	State	MODBUS has CONNECTED
2025-02-06 08:56:51	RCU	RCU	State	MODBUS has DISCONNECTED
2025-02-06 08:55:26	RCU	Cabinet	Alarm	Door Open Alarm
2025-02-06 08:55:01	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-06 07:49:18	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-06 07:16:28	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-05 17:34:36	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-05 17:14:13	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-05 15:29:16	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-05 14:21:11	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-05 13:42:52	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-05 13:11:26	RCU	RCU	State	Machine status set to ON
2025-02-05 13:11:25	Website	RCU	Config	Modified ( rcu remote on/off )
2025-02-05 13:10:50	RCU	RCU	State	Machine status set to OFF
2025-02-05 13:10:49	Website	RCU	Config	Modified ( rcu remote on/off )
2025-02-05 13:10:43	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-05 12:35:09	Display	Display	State	Screen Awakened from DISPLAY SLEEP by MOTION!
2025-02-05 12:03:25	RCU	RCU	State	MODBUS has CONNECTED
2025-02-05 12:03:25	RCU	RCU	State	Machine status set to ON
2025-02-05 12:03:25	RCU	RCU	Alarm	Inverter Compressor Fault
2025-02-05 12:03:15	Controller	Controller	State	Controller start up!
2025-02-05 11:57:34	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-05 11:31:29	RCU	RCU	State	MODBUS has CONNECTED
2025-02-05 11:31:29	RCU	RCU	State	Machine status set to ON
2025-02-05 11:31:29	RCU	RCU	Alarm	Inverter Compressor Fault (closed)
2025-02-05 11:31:20	Controller	Controller	State	Controller start up!
2025-02-05 11:26:05	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-05 10:52:38	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-05 10:27:14	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-05 08:49:56	Website	RCU	Config	Modified ( control-mode-setting )
2025-02-05 08:49:51	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-05 08:48:14	RCU	RCU	State	MODBUS has CONNECTED
2025-02-05 08:48:14	RCU	RCU	State	Machine status set to ON
2025-02-05 08:48:14	RCU	RCU	Alarm	Inverter Compressor Fault (closed)
2025-02-05 08:48:04	Controller	Controller	State	Controller start up!
2025-02-05 08:45:35	Website	RCU	Config	Modified ( return-air-target )
2025-02-05 08:45:15	Website	RCU	Config	Modified ( control-mode-setting )
2025-02-05 08:45:08	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-05 08:04:06	RCU	RCU	Alarm	Inverter Compressor Fault (closed)
2025-02-05 07:55:26	RCU	RCU	Alarm	Inverter Compressor Fault
2025-02-05 07:46:48	RCU	RCU	Alarm	Inverter Compressor Fault
2025-02-05 07:43:07	RCU	RCU	State	Machine status set to ON
2025-02-05 07:43:06	Website	RCU	Config	Modified ( rcu remote on/off )
2025-02-05 07:43:01	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-05 07:38:14	Display	Display	State	Screen Awakened from SCREENSAVER by MOTION!
2025-02-05 07:20:57	Website	Controller	Auth	User admin log in SUCCESSFUL!
2025-02-05 07:18:56	RCU	RCU	State	MODBUS has CONNECTED
2025-02-05 07:18:47	Controller	Controller	State	Controller start up!
Cooling Unit
OFF
Supply Air

[ - ]
Last updated:  
N/A
MODBUS Error: N/A
Controls
Power:
OFF

off
Control Mode:
Supply Air

Supply Air
Supply Air Target (°F):
0.0
Modify
Real Time Data
Return Air
Temp (°F):
0.0
Return Air
Humidity:
0%
Supply Air
Temp (°F):
0.0
Supply Air
Humidity:
0%
Internal Fan (RPM)
0
External Fan (RPM)
0
Condenser Motor (RPM)
0
Networking

[ - ]
Primary Link Status:
Link Status
Primary IPv4 Address:
Primary Gateway:
Primary Netmask:
Secondary Link Status:
Link Status
Secondary IPv4 Address:
Secondary Gateway:
Secondary Netmask:
NTP Synchronized:
N/A
Link Status
NTP Synchronized Server:
N/A
System

[ - ]
CPU Usage:
%
CPU Usage
Load Averages:
Memory Usage:
0MB / 0MB
Storage Usage:
0MB / 0MB
Flash Wear Level:
0
Wear Level
Wear Level Description:
[ System Uptime: 0 seconds ]
[ Version: 1.0.1 - Build: 20250528-184708 - Release: stable ]
